Unnamed: 0,DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,LOCATION,LAT,LON,Year,Month,Day,DayOfWeek,Hour,Quarter,IsWeekend,TimeHour,TimeMinute,TimeOfDay
137,200307284,02/24/2020 12:00:00 AM,02/23/2020 12:00:00 AM,1200,3,Southwest,393,1,121,"RAPE, FORCIBLE",0522 0527 1814 2000 1415 1409 0913,46,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,,,4200    DEGNAN                       BL,34.008,-118.3314,2020.0,2.0,23.0,6.0,0.0,1.0,1,12,0,Morning
138,200315866,08/16/2020 12:00:00 AM,08/16/2020 12:00:00 AM,1310,3,Southwest,362,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,30,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,745,,,4800 W  MARTIN LUTHER KING JR        BL,34.017,-118.3477,2020.0,8.0,16.0,6.0,0.0,3.0,1,13,10,Afternoon
140,200408306,04/28/2020 12:00:00 AM,04/28/2020 12:00:00 AM,1650,4,Hollenbeck,488,2,624,BATTERY - SIMPLE ASSAULT,446,43,F,H,102,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,8TH                          ST,34.0226,-118.207,2020.0,4.0,28.0,1.0,0.0,2.0,0,16,50,Afternoon
141,200517231,11/29/2020 12:00:00 AM,11/29/2020 12:00:00 AM,1900,5,Harbor,506,2,624,BATTERY - SIMPLE ASSAULT,1802 0913 0319 0416 1309,41,M,H,301,GAS STATION,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,CARSON,33.8315,-118.3065,2020.0,11.0,29.0,6.0,0.0,4.0,1,19,0,Evening
142,200205286,01/27/2020 12:00:00 AM,01/26/2020 12:00:00 AM,2000,2,Rampart,241,1,510,VEHICLE - STOLEN,,0,Unknown,,101,STREET,,,IC,Invest Cont,510,,,400 S  OCCIDENTAL                   BL,34.0665,-118.2828,2020.0,1.0,26.0,6.0,0.0,1.0,1,20,0,Evening
144,200614026,08/16/2020 12:00:00 AM,08/16/2020 12:00:00 AM,40,6,Hollywood,645,1,310,BURGLARY,1822 0329 0321 1601 0344 0325,0,X,X,210,RESTAURANT/FAST FOOD,,,AA,Adult Arrest,310,,,7000    HOLLYWOOD                    BL,34.1015,-118.3425,2020.0,8.0,16.0,6.0,0.0,3.0,1,0,40,Night
146,200320495,11/17/2020 12:00:00 AM,11/16/2020 12:00:00 AM,2115,3,Southwest,394,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,Unknown,,101,STREET,,,IC,Invest Cont,420,,,4300    2ND                          AV,34.0041,-118.3193,2020.0,11.0,16.0,0.0,0.0,4.0,0,21,15,Evening
147,200211325,06/14/2020 12:00:00 AM,06/14/2020 12:00:00 AM,1830,2,Rampart,221,1,210,ROBBERY,0910 0344 1822 0432 0345 0305 0355 0346 0400 2048,51,M,B,906,MTA - RED LINE - VERMONT/BEVERLY,113.0,SIMULATED GUN,IC,Invest Cont,210,,,300 N  VERMONT                      AV,34.0777,-118.2961,2020.0,6.0,14.0,6.0,0.0,2.0,1,18,30,Afternoon
148,200406978,03/16/2020 12:00:00 AM,03/14/2020 12:00:00 AM,58,4,Hollenbeck,443,1,510,VEHICLE - STOLEN,,0,Unknown,,108,PARKING LOT,,,IC,Invest Cont,510,,,2300    CHARLOTTE                    ST,34.0567,-118.2024,2020.0,3.0,14.0,5.0,0.0,1.0,1,0,58,Night
149,200512066,07/20/2020 12:00:00 AM,07/20/2020 12:00:00 AM,750,5,Harbor,585,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2003 0561 0913 0602 1202 1402 0416,60,F,B,501,SINGLE FAMILY DWELLING,311.0,HAMMER,AA,Adult Arrest,230,998.0,,600 W  23RD                         ST,33.7234,-118.2907,2020.0,7.0,20.0,0.0,0.0,3.0,0,7,50,Morning
150,200607168,02/29/2020 12:00:00 AM,02/29/2020 12:00:00 AM,1915,6,Hollywood,678,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0400 0432 0421 0913,38,F,H,501,SINGLE FAMILY DWELLING,511.0,VERBAL THREAT,IC,Invest Cont,930,,,700 N  ARDMORE                      AV,34.0836,-118.3016,2020.0,2.0,29.0,5.0,0.0,1.0,1,19,15,Evening
154,201008496,04/28/2020 12:00:00 AM,04/25/2020 12:00:00 AM,1800,10,West Valley,1021,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1606 0354 0913 1810,59,M,O,101,STREET,,,AO,Adult Other,420,,,7000    CORBIN                       AV,34.1975,-118.5623,2020.0,4.0,25.0,5.0,0.0,2.0,1,18,0,Afternoon
155,200111454,05-07-2020 00:00,01/30/2020 12:00:00 AM,1800,1,Central,174,1,510,VEHICLE - STOLEN,,0,Unknown,,707,GARAGE/CARPORT,,,IC,Invest Cont,510,,,700 S  SPRING                       ST,34.0445,-118.2523,2020.0,1.0,30.0,3.0,0.0,1.0,0,18,0,Afternoon
156,200321686,12/13/2020 12:00:00 AM,12/13/2020 12:00:00 AM,2125,3,Southwest,341,1,761,BRANDISH WEAPON,2004 1822 1402 0334 0421,53,M,H,301,GAS STATION,500.0,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,761,930.0,,COLISEUM,34.0183,-118.3556,2020.0,12.0,13.0,6.0,0.0,4.0,1,21,25,Evening
157,200308939,03/23/2020 12:00:00 AM,03/23/2020 12:00:00 AM,1200,3,Southwest,363,2,900,VIOLATION OF COURT ORDER,1814 2038 2000,21,F,B,231,DAY CARE/CHILDREN*,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,900,,,3900    VIRGINIA                     RD,34.0145,-118.3408,2020.0,3.0,23.0,0.0,0.0,1.0,0,12,0,Morning
158,201007631,03/28/2020 12:00:00 AM,03/28/2020 12:00:00 AM,1645,10,West Valley,1033,1,761,BRANDISH WEAPON,0334 1822 0443 0319 0910,24,F,W,124,BUS STOP,208.0,RAZOR,IC,Invest Cont,761,,,TAMPA,34.1866,-118.5535,2020.0,3.0,28.0,5.0,0.0,1.0,1,16,45,Afternoon
165,200809562,05/17/2020 12:00:00 AM,05/17/2020 12:00:00 AM,1430,8,West LA,826,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344 0325 1822 1420 0104,0,X,X,403,DRUG STORE,,,IC,Invest Cont,442,,,11900    SAN VICENTE                  BL,34.0571,-118.474,2020.0,5.0,17.0,6.0,0.0,2.0,1,14,30,Afternoon
167,200116579,08/18/2020 12:00:00 AM,08/18/2020 12:00:00 AM,405,1,Central,151,1,310,BURGLARY,1601 0344 1403 1822 1414 1420,0,X,X,108,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,310,,,500 S  FREMONT                      AV,34.0526,-118.2582,2020.0,8.0,18.0,1.0,0.0,3.0,0,4,5,Night
172,200808438,04/18/2020 12:00:00 AM,04/18/2020 12:00:00 AM,1930,8,West LA,842,1,330,BURGLARY FROM VEHICLE,1402 0202 0216 1309 1609 0913 1814,25,F,W,707,GARAGE/CARPORT,,,AA,Adult Arrest,330,998.0,,11700    TEXAS                        AV,34.0472,-118.459,2020.0,4.0,18.0,5.0,0.0,2.0,1,19,30,Evening
173,201004548,01/14/2020 12:00:00 AM,01/14/2020 12:00:00 AM,1316,10,West Valley,1043,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1100 0913,18,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",102.0,HAND GUN,AA,Adult Arrest,930,,,18600    HATTERAS                     ST,34.1774,-118.5387,2020.0,1.0,14.0,1.0,0.0,1.0,0,13,16,Afternoon
175,200310106,04/19/2020 12:00:00 AM,04/16/2020 12:00:00 AM,1600,3,Southwest,314,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1606 0344 1300,38,M,H,101,STREET,,,IC,Invest Cont,420,,,2500    4TH                          AV,34.0344,-118.3212,2020.0,4.0,16.0,3.0,0.0,2.0,0,16,0,Afternoon
177,200913781,08/21/2020 12:00:00 AM,08/20/2020 12:00:00 AM,503,9,Van Nuys,923,2,753,DISCHARGE FIREARMS/SHOTS FIRED,1100 1402 1407 0913,0,X,X,101,STREET,107.0,OTHER FIREARM,AO,Adult Other,753,998.0,,14600    KITTRIDGE                    ST,34.1907,-118.4509,2020.0,8.0,20.0,3.0,0.0,3.0,0,5,3,Night
180,200407198,03/22/2020 12:00:00 AM,03/22/2020 12:00:00 AM,430,4,Hollenbeck,466,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 0416 1813 1243,27,F,H,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,300 N  EVERGREEN                    AV,34.0436,-118.2051,2020.0,3.0,22.0,6.0,0.0,1.0,1,4,30,Night
182,200815799,10/28/2020 12:00:00 AM,10/28/2020 12:00:00 AM,730,8,West LA,828,2,354,THEFT OF IDENTITY,1822 0100 0930,80,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,10700    LINDBROOK                    DR,34.0614,-118.4381,2020.0,10.0,28.0,2.0,0.0,4.0,0,7,30,Morning
183,201211062,04/16/2020 12:00:00 AM,04/16/2020 12:00:00 AM,1900,12,77th Street,1258,2,623,BATTERY POLICE (SIMPLE),1212 0417 1822,0,X,X,726,POLICE FACILITY,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,623,,,7600 S  BROADWAY,33.9708,-118.2783,2020.0,4.0,16.0,3.0,0.0,2.0,0,19,0,Evening
184,200512280,07/24/2020 12:00:00 AM,07/24/2020 12:00:00 AM,1600,5,Harbor,564,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0401 0432 0913 1241 1243 1813 2000,55,F,H,517,MISSIONS/SHELTERS,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,500 S  HARBOR                       BL,33.741,-118.2838,2020.0,7.0,24.0,4.0,0.0,3.0,0,16,0,Afternoon
188,200713539,09-04-2020 00:00,08/31/2020 12:00:00 AM,1000,7,Wilshire,784,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0603,64,M,O,101,STREET,,,IC,Invest Cont,440,,,MANSFIELD,34.0361,-118.3505,2020.0,8.0,31.0,0.0,0.0,3.0,0,10,0,Morning
191,200608531,03/30/2020 12:00:00 AM,03/30/2020 12:00:00 AM,1305,6,Hollywood,643,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344 1822,0,X,X,402,MARKET,,,IC,Invest Cont,442,,,7200 W  SUNSET                       BL,34.1007,-118.3494,2020.0,3.0,30.0,0.0,0.0,1.0,0,13,5,Afternoon
195,200409389,05/31/2020 12:00:00 AM,05/31/2020 12:00:00 AM,1800,4,Hollenbeck,455,1,761,BRANDISH WEAPON,0913 1814 2000 0334 0444,25,F,H,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,761.0,,2100    CITY VIEW                    AV,34.0515,-118.2073,2020.0,5.0,31.0,6.0,0.0,2.0,1,18,0,Afternoon
196,200107228,02/15/2020 12:00:00 AM,02/15/2020 12:00:00 AM,2200,1,Central,153,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,26,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,745,,,200 W  6TH                          ST,34.046,-118.2509,2020.0,2.0,15.0,5.0,0.0,1.0,1,22,0,Evening
198,200109910,03/31/2020 12:00:00 AM,03/31/2020 12:00:00 AM,2240,1,Central,156,2,624,BATTERY - SIMPLE ASSAULT,1218 2004 0416 0913,60,M,B,102,SIDEWALK,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,500    WALL                         ST,34.0449,-118.2458,2020.0,3.0,31.0,1.0,0.0,1.0,0,22,40,Evening
205,200715141,10/21/2020 12:00:00 AM,10/20/2020 12:00:00 AM,1200,7,Wilshire,775,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,Unknown,,101,STREET,,,IC,Invest Cont,420,,,4800 W  17TH                         ST,34.0449,-118.3411,2020.0,10.0,20.0,1.0,0.0,4.0,0,12,0,Morning
207,200407426,03/30/2020 12:00:00 AM,03/30/2020 12:00:00 AM,1830,4,Hollenbeck,407,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),325,0,X,X,242,"DISCOUNT STORE (99 CENT,DOLLAR,ETC.",,,IC,Invest Cont,442,,,4600    HUNTINGTON DR,34.0881,-118.1877,2020.0,3.0,30.0,0.0,0.0,1.0,0,18,30,Afternoon
208,201014312,10/22/2020 12:00:00 AM,10/21/2020 12:00:00 AM,2000,10,West Valley,1003,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822 1414 1420 1402 1300 1307,34,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,998.0,,18500    SATICOY                      ST,34.2148,-118.5404,2020.0,10.0,21.0,2.0,0.0,4.0,0,20,0,Evening
209,200217634,11/19/2020 12:00:00 AM,11/19/2020 12:00:00 AM,1840,2,Rampart,245,2,624,BATTERY - SIMPLE ASSAULT,0913 0603 0400 0361,52,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,2500 W  6TH                          ST,34.0617,-118.2795,2020.0,11.0,19.0,3.0,0.0,4.0,0,18,40,Afternoon
211,200505875,02/14/2020 12:00:00 AM,02/13/2020 12:00:00 AM,2030,5,Harbor,566,1,510,VEHICLE - STOLEN,,0,Unknown,,108,PARKING LOT,,,IC,Invest Cont,510,,,1000 S  PACIFIC                      AV,33.7352,-118.2879,2020.0,2.0,13.0,3.0,0.0,1.0,0,20,30,Evening
216,200815583,10/22/2020 12:00:00 AM,10/22/2020 12:00:00 AM,1700,8,West LA,857,1,310,BURGLARY,0344 1822 1606,32,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,310,,,1100    GLENVILLE                    DR,34.0557,-118.3928,2020.0,10.0,22.0,3.0,0.0,4.0,0,17,0,Afternoon
218,200200671,04/22/2020 12:00:00 AM,04/22/2020 12:00:00 AM,1030,2,Rampart,292,1,310,BURGLARY,0344 1607 0396,64,M,H,221,PUBLIC STORAGE,,,IC,Invest Cont,310,,,1000 W  WASHINGTON                   BL,34.0396,-118.2833,2020.0,4.0,22.0,2.0,0.0,2.0,0,10,30,Morning
219,200106175,01/31/2020 12:00:00 AM,01/31/2020 12:00:00 AM,830,1,Central,157,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 1605 1218 0344,49,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,341,,,500 S  SAN PEDRO                    ST,34.0442,-118.2439,2020.0,1.0,31.0,4.0,0.0,1.0,0,8,30,Morning
225,200510674,06/16/2020 12:00:00 AM,06/15/2020 12:00:00 AM,1800,5,Harbor,526,1,510,VEHICLE - STOLEN,,0,Unknown,,101,STREET,,,IC,Invest Cont,510,,,FRIES,33.7799,-118.265,2020.0,6.0,15.0,0.0,0.0,2.0,0,18,0,Afternoon
227,200321746,12/14/2020 12:00:00 AM,11/24/2020 12:00:00 AM,1355,3,Southwest,311,2,354,THEFT OF IDENTITY,0100 0930 0922,41,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,5300    CARLIN                       ST,34.0299,-118.3595,2020.0,11.0,24.0,1.0,0.0,4.0,0,13,55,Afternoon
228,201110606,06/19/2020 12:00:00 AM,06/16/2020 12:00:00 AM,2002,11,Northeast,1123,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),344,40,F,W,101,STREET,,,AO,Adult Other,331,,,LEGION                       LN,34.121,-118.2685,2020.0,6.0,16.0,1.0,0.0,2.0,0,20,2,Evening
231,200617231,10/26/2020 12:00:00 AM,10/26/2020 12:00:00 AM,1900,6,Hollywood,667,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0913 0400 0432 0443 0422 2040 1202,62,M,W,702,OFFICE BUILDING/OFFICE,511.0,VERBAL THREAT,AO,Adult Other,930,,,5800 W  SUNSET                       BL,34.0981,-118.3158,2020.0,10.0,26.0,0.0,0.0,4.0,0,19,0,Evening
232,200716147,11/19/2020 12:00:00 AM,11/19/2020 12:00:00 AM,1800,7,Wilshire,729,1,210,ROBBERY,0344 0449 0216 0432,34,F,W,102,SIDEWALK,102.0,HAND GUN,IC,Invest Cont,210,,,FIRST                        ST,34.0726,-118.3279,2020.0,11.0,19.0,3.0,0.0,4.0,0,18,0,Afternoon
233,200807585,03/22/2020 12:00:00 AM,03/18/2020 12:00:00 AM,1030,8,West LA,833,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0377 1822,50,F,W,702,OFFICE BUILDING/OFFICE,,,IC,Invest Cont,440,,,10900    WILSHIRE                     BL,34.0588,-118.4439,2020.0,3.0,18.0,2.0,0.0,1.0,0,10,30,Morning
234,200709741,05/28/2020 12:00:00 AM,05/28/2020 12:00:00 AM,1453,7,Wilshire,701,2,624,BATTERY - SIMPLE ASSAULT,0400 0416 1309,31,F,W,203,OTHER BUSINESS,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,8400    MELROSE                      PL,34.0835,-118.3734,2020.0,5.0,28.0,3.0,0.0,2.0,0,14,53,Afternoon
235,200111101,04/28/2020 12:00:00 AM,04/28/2020 12:00:00 AM,830,1,Central,154,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 2004,57,F,B,710,OTHER PREMISE,,,AO,Adult Other,740,,,500 S  MAIN                         ST,34.0467,-118.2485,2020.0,4.0,28.0,1.0,0.0,2.0,0,8,30,Morning
237,200215572,09/27/2020 12:00:00 AM,07/27/2020 12:00:00 AM,1600,2,Rampart,248,2,850,INDECENT EXPOSURE,0603 0361 0529 1822,42,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,850,,,300    COLUMBIA                     AV,34.0572,-118.2658,2020.0,7.0,27.0,0.0,0.0,3.0,0,16,0,Afternoon
239,200319565,10/29/2020 12:00:00 AM,10/29/2020 12:00:00 AM,1600,3,Southwest,334,2,624,BATTERY - SIMPLE ASSAULT,1822 0329 0416 1300 1309,31,F,O,108,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,3600    11TH                         AV,34.0216,-118.3296,2020.0,10.0,29.0,3.0,0.0,4.0,0,16,0,Afternoon
240,200316589,08/31/2020 12:00:00 AM,08/31/2020 12:00:00 AM,1245,3,Southwest,357,2,624,BATTERY - SIMPLE ASSAULT,0361 0431 0913,19,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500.0,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,624,,,1200    EXPOSITION                   BL,34.0184,-118.2952,2020.0,8.0,31.0,0.0,0.0,3.0,0,12,45,Morning
241,200708689,04/28/2020 12:00:00 AM,04/27/2020 12:00:00 AM,1030,7,Wilshire,745,1,330,BURGLARY FROM VEHICLE,1822 1300 1307 0344,52,F,W,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,330,,,5600    WILSHIRE                     BL,34.0624,-118.3504,2020.0,4.0,27.0,0.0,0.0,2.0,0,10,30,Morning
242,201111404,07/14/2020 12:00:00 AM,07/13/2020 12:00:00 AM,1630,11,Northeast,1162,1,450,THEFT FROM PERSON - ATTEMPT,355,14,F,H,101,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,450,,,1100 N  VERMONT                      AV,34.0909,-118.2917,2020.0,7.0,13.0,0.0,0.0,3.0,0,16,30,Afternoon
244,201300868,07/20/2020 12:00:00 AM,07/20/2020 12:00:00 AM,215,13,Newton,1344,1,210,ROBBERY,1822 1402 0344 0432,0,M,H,101,STREET,205.0,KITCHEN KNIFE,AA,Adult Arrest,210,998.0,,CENTRAL                      AV,34.0075,-118.2565,2020.0,7.0,20.0,0.0,0.0,3.0,0,2,15,Night
245,200711610,07/14/2020 12:00:00 AM,07/13/2020 12:00:00 AM,1430,7,Wilshire,721,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344 0378,29,M,B,406,OTHER STORE,,,IC,Invest Cont,341,,,8500    BEVERLY                      BL,34.0761,-118.3772,2020.0,7.0,13.0,0.0,0.0,3.0,0,14,30,Afternoon
246,200619489,12/21/2020 12:00:00 AM,12/21/2020 12:00:00 AM,300,6,Hollywood,668,1,761,BRANDISH WEAPON,0450 0913 1100 0334 1407 0603 0421 0353,51,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",102.0,HAND GUN,AA,Adult Arrest,753,761.0,930.0,5600    FERNWOOD                     AV,34.0958,-118.311,2020.0,12.0,21.0,0.0,0.0,4.0,0,3,0,Night
247,200614630,08/28/2020 12:00:00 AM,08/28/2020 12:00:00 AM,1500,6,Hollywood,625,2,888,TRESPASSING,1822 1202 1300 1309,82,F,W,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,888,,,6900    LOS TILOS                    RD,34.1091,-118.3431,2020.0,8.0,28.0,4.0,0.0,3.0,0,15,0,Afternoon
248,201213202,05/20/2020 12:00:00 AM,05/20/2020 12:00:00 AM,2230,12,77th Street,1235,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1307 0329 0421 0432 0913 1310 0334,45,M,H,101,STREET,308.0,STICK,IC,Invest Cont,930,,,1500 W  59TH                         ST,33.9876,-118.3024,2020.0,5.0,20.0,2.0,0.0,2.0,0,22,30,Evening
249,201224533,11/16/2020 12:00:00 AM,11/16/2020 12:00:00 AM,5,12,77th Street,1256,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0913 1817,53,M,H,108,PARKING LOT,106.0,UNKNOWN FIREARM,AO,Adult Other,230,,,FLORENCE                     AV,33.9746,-118.2892,2020.0,11.0,16.0,0.0,0.0,4.0,0,0,5,Night
250,200412397,09-02-2020 00:00,08/21/2020 12:00:00 AM,800,4,Hollenbeck,459,1,440,THEFT PLAIN - PETTY ($950 & UNDER),344,46,M,H,232,"DELIVERY SERVICE (FED EX, UPS, COURIERS,COURIER SERVICE)*",,,IC,Invest Cont,440,,,3000    FOLSOM                       ST,34.0441,-118.1978,2020.0,8.0,21.0,4.0,0.0,3.0,0,8,0,Morning
251,201204978,01/15/2020 12:00:00 AM,01/14/2020 12:00:00 AM,1730,12,77th Street,1269,1,330,BURGLARY FROM VEHICLE,0344 0358,38,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,330,,,400 E  83RD                         ST,33.9638,-118.2673,2020.0,1.0,14.0,1.0,0.0,1.0,0,17,30,Afternoon
252,200506064,02/18/2020 12:00:00 AM,02/18/2020 12:00:00 AM,1730,5,Harbor,529,2,624,BATTERY - SIMPLE ASSAULT,0602 0913 2024 0417 0562,31,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JA,Juv Arrest,624,,,900    BANNING                      BL,33.7817,-118.2574,2020.0,2.0,18.0,1.0,0.0,1.0,0,17,30,Afternoon
253,200118974,10-06-2020 00:00,09/29/2020 12:00:00 AM,1340,1,Central,124,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0443 1822,22,M,H,102,SIDEWALK,511.0,VERBAL THREAT,IC,Invest Cont,930,,,100 W  1ST                          ST,34.0522,-118.2434,2020.0,9.0,29.0,1.0,0.0,3.0,0,13,40,Afternoon
254,201113027,08/29/2020 12:00:00 AM,08/28/2020 12:00:00 AM,2335,11,Northeast,1184,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),385,58,F,W,104,DRIVEWAY,,,IC,Invest Cont,331,,,1800    PARK                         DR,34.0812,-118.252,2020.0,8.0,28.0,4.0,0.0,3.0,0,23,35,Evening
256,200809661,05/19/2020 12:00:00 AM,05/18/2020 12:00:00 AM,1730,8,West LA,852,1,330,BURGLARY FROM VEHICLE,0344 1822 0321,33,F,W,104,DRIVEWAY,,,IC,Invest Cont,330,,,1600    BARRY                        AV,34.0432,-118.4541,2020.0,5.0,18.0,0.0,0.0,2.0,0,17,30,Afternoon
257,200604700,01/16/2020 12:00:00 AM,01/15/2020 12:00:00 AM,1,6,Hollywood,645,1,330,BURGLARY FROM VEHICLE,0344 0358 1300 1609,35,M,O,101,STREET,,,IC,Invest Cont,330,,,HAWTHORN                     AV,34.1004,-118.3433,2020.0,1.0,15.0,2.0,0.0,1.0,0,0,1,Night
258,200305025,01/18/2020 12:00:00 AM,01/18/2020 12:00:00 AM,1400,3,Southwest,398,1,510,VEHICLE - STOLEN,,0,Unknown,,101,STREET,,,IC,Invest Cont,510,,,600 W  VERNON                       AV,34.0074,-118.285,2020.0,1.0,18.0,5.0,0.0,1.0,1,14,0,Afternoon
259,200409165,05/24/2020 12:00:00 AM,05/24/2020 12:00:00 AM,135,4,Hollenbeck,416,2,753,DISCHARGE FIREARMS/SHOTS FIRED,1100 1407,0,M,X,101,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,753,998.0,,LINCOLN PARK                 AV,34.0787,-118.2028,2020.0,5.0,24.0,6.0,0.0,2.0,1,1,35,Night
261,200613265,07/30/2020 12:00:00 AM,07/29/2020 12:00:00 AM,730,6,Hollywood,628,1,510,VEHICLE - STOLEN,,0,Unknown,,101,STREET,,,IC,Invest Cont,510,,,5900    CHULA VISTA                  WY,34.1074,-118.3193,2020.0,7.0,29.0,2.0,0.0,3.0,0,7,30,Morning
264,200416216,12/23/2020 12:00:00 AM,12/22/2020 12:00:00 AM,1800,4,Hollenbeck,412,1,330,BURGLARY FROM VEHICLE,1302 1307,40,F,B,101,STREET,,,IC,Invest Cont,330,,,100 N  AVENUE 23,34.0757,-118.2177,2020.0,12.0,22.0,1.0,0.0,4.0,0,18,0,Afternoon
268,200322296,12/26/2020 12:00:00 AM,12/26/2020 12:00:00 AM,1900,3,Southwest,397,2,625,OTHER ASSAULT,0416 0446 1277 1309 1822,58,M,H,102,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,625,,,4000 S  NORMANDIE                    AV,34.0103,-118.3002,2020.0,12.0,26.0,5.0,0.0,4.0,1,19,0,Evening
